系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
1104,國立中央大學            ,大氣科學學系大氣組,1,1,2,0,0,0,0,2,1,0,14,467.25
1105,國立中央大學            ,大氣科學學系太空組,1,1,2,0,0,0,0,2,1,0,12,472.95
1106,國立中央大學            ,地球科學學系,1,1.5,2,0,0,0,0,2,1,0,20,496.6
1107,國立中央大學            ,地球科學學院學士班,1,1,2,0,0,0,0,2,1,0,8,462.9
1110,國立中央大學            ,客家語文暨社會科學學系,1.5,1,0,1,1,0,1.5,0,0,0,12,461.35
1111,國立中央大學            ,生命科學系,1,1,1,0,0,0,0,0,1.25,1.5,20,407.25
1112,國立中央大學            ,生醫科學與工程學系,0,1,0,0,0,0,0,1.25,1.25,0,3,272.38
1113,中國文化大學            ,哲學系,2,1.5,0,0,2,0,0,0,0,0,37,284.7
1114,中國文化大學            ,中國文學系中國文學組,2,2,0,0,2,1,0,0,0,0,67,340.7
1115,中國文化大學            ,中國文學系文藝創作組,2,2,0,0,2,1,0,0,0,0,28,341.5
1116,中國文化大學            ,史學系,2,2,0,0,2,1,1,0,0,0,31,429.9
1117,中國文化大學            ,日本語文學系,2,1.5,0,0,2,1,0,0,0,0,82,353.6
1120,中國文化大學            ,韓國語文學系,2,2,0,0,1,1,0,0,0,0,38,342.3
1121,中國文化大學            ,俄國語文學系,2,2,0,0,1,1,0,0,0,0,37,300.7
1122,中國文化大學            ,英國語文學系,1,2,0,0,1.25,0,0,0,0,0,81,209.1
1123,中國文化大學            ,法國語文學系,2,2,0,0,1,1,0,0,0,0,44,311.2
1124,中國文化大學            ,應用數學系,2,1.5,2,0,0,0,0,0,0,0,38,252.23
1125,中國文化大學            ,光電物理學系,1,1,1.5,0,0,0,0,2,1,0,26,266
1126,中國文化大學            ,化學系,1.5,1,1.5,0,0,0,0,1,2,0,26,304.7
1127,中國文化大學            ,地理學系A組,1,1,2,0,0,0,0,2,1,0,11,257.5
1130,中國文化大學            ,地理學系B組,1,1,0,2,1,2,0,0,0,0,10,395.8
1131,中國文化大學            ,大氣科學系,1,1.5,2,0,0,0,0,1.5,1,0,37,264.63
1132,中國文化大學            ,地質學系,1,1.5,1,0,0,0,0,1.75,2,0,21,275.13
1133,中國文化大學            ,生命科學系,1,1.5,1,0,0,0,0,0,1.5,2,22,323.63
1134,中國文化大學            ,法律學系法學組,1.5,1.5,0,0,1,1,1,0,0,0,101,347.93
1135,中國文化大學            ,法律學系財經法律組,1.5,1.5,0,0,1,1,1,0,0,0,62,338.78
1136,中國文化大學            ,政治學系,1.5,1,0,0,1.5,0,0,0,0,0,36,220.05
1137,中國文化大學            ,經濟學系,1.75,2,0,2,0,0,0,0,0,0,57,293.2
1140,中國文化大學            ,勞動暨人力資源學系,2,1.5,0,0,2,0,0,0,0,0,61,282.75
1141,中國文化大學            ,社會福利學系,1.5,1.5,0,1.5,1,0,1,0,0,0,80,310.48
1142,中國文化大學            ,行政管理學系,1.5,1.5,0,0,1,0,2,0,0,0,78,332.7
1143,中國文化大學            ,園藝暨生物技術學系,1,1.5,0,0,0,0,0,0,1.5,2,18,285.6
1144,中國文化大學            ,動物科學系,1,2,0,0,0,0,0,0,2,2,13,336
1145,中國文化大學            ,森林暨自然保育學系,2,1,0,0,2,2,0,0,0,0,10,395.4
1146,中國文化大學            ,土地資源學系A組,2,1,0,1,2,2,0,0,0,0,16,403.7
1147,中國文化大學            ,土地資源學系B組,2,2,1,0,0,0,0,1,1.75,0,3,350.95
1150,中國文化大學            ,生活應用科學系,2,1,0,1,2,2,0,0,0,0,26,399.95
1151,中國文化大學            ,保健營養學系,2,1,0,0,0,0,0,0,2,2,24,369.25
1152,中國文化大學            ,化學工程與材料工程學系,2,1,2,0,0,0,0,1,2,0,27,358.85
1153,中國文化大學            ,電機工程學系A組,2,2,2,0,0,0,0,1,1,0,24,382.2
1154,中國文化大學            ,電機工程學系B組,2,2,1,0,0,0,0,2,1,0,24,374.5
1155,中國文化大學            ,機械工程學系,2,1,2,0,0,0,0,2,1,0,42,347.45
1156,中國文化大學            ,紡織工程學系,2,2,1,0,0,0,0,1,2,0,13,335
1157,中國文化大學            ,資訊工程學系A組,2,1,2,0,0,0,0,2,1,0,14,394.9
1160,中國文化大學            ,資訊工程學系B組,2,1,0,2,2,1,0,0,0,0,14,420.3
1161,中國文化大學            ,國際貿易學系,2,2,0,1,1,1,0,0,0,0,66,343.4
1162,中國文化大學            ,國際企業管理學系,2,1,0,1,1,1,0,0,0,0,93,303.6
1163,中國文化大學            ,會計學系,2,2,0,1,2,1,0,0,0,0,49,402.6
1164,中國文化大學            ,觀光事業學系,1,2,0,0,2,1.5,1,0,0,0,41,379.2
1165,中國文化大學            ,資訊管理系(智慧商務科技組),1,2,0,1.5,2,1,0,0,0,0,46,351.9
1166,中國文化大學            ,資訊管理系(雲端巨量資料組),1,1.5,0,2,1,2,0,0,0,0,23,363
1167,中國文化大學            ,財務金融學系金融行銷組,1,2,0,0,2,2,0,0,0,0,31,365
1170,中國文化大學            ,財務金融學系財務金融組,2,2,0,1.5,0,1,0,0,0,0,39,332.4
1171,中國文化大學            ,全球商務學士學位學程,1,2,0,1,0,0,0,0,0,0,10,198.6
1172,中國文化大學            ,新聞學系,2,2,0,1,1,0,2,0,0,0,60,418.9
1173,中國文化大學            ,廣告學系A組,2,2,0,1,0,0,1,0,0,0,37,314.9
1175,中國文化大學            ,資訊傳播學系,2,1,0,0,1,1,1.5,0,0,0,43,368.1
1176,中國文化大學            ,大眾傳播學系,2,1,0,1,2,0,2,0,0,0,57,458
1201,中國文化大學            ,音樂學系B組,2,1.5,0,0,1,0,0,0,0,0,3,255.9
1202,中國文化大學            ,戲劇學系,2,1,0,0,1,1,0,0,0,0,7,332.35
1203,中國文化大學            ,都市計劃與開發管理學系,1.5,2,0,1,1,1.5,0,0,0,0,25,338.3
1204,中國文化大學            ,建築及都市設計學系,2,2,0,1.5,0,0,0,0,0,0,19,299.5
1205,中國文化大學            ,景觀學系,2,2,0,1,0,0,0,0,0,0,39,250.2
1206,中國文化大學            ,教育學系,2,1.5,0,0,0,0,1.5,0,0,0,19,288.2
1207,中國文化大學            ,心理輔導學系,2,2,0,0,0,0,1.75,0,0,0,32,336.3
1210,中國文化大學            ,運動與健康促進學系,2,2,0,0,0,0,0,0,0,1.75,3,324.63
1211,靜宜大學                ,英國語文學系,1.5,2,0,0,1.5,0,0,0,0,0,28,276.8
1212,靜宜大學                ,西班牙語文學系,2,1.5,0,0,1,1,0,0,0,0,48,303.43
1213,靜宜大學                ,日本語文學系,2,1,0,0,1.5,1.5,0,0,0,0,35,355.4
1214,靜宜大學                ,中國文學系,2,0,0,0,2,1,0,0,0,0,39,317
1215,靜宜大學                ,社會工作與兒童少年福利學系,2,1,0,0,2,1,0,0,0,0,33,349.6
1216,靜宜大學                ,台灣文學系,2,0,0,0,1.25,1.25,0,0,0,0,8,288.73
1217,靜宜大學                ,法律學系,2,1,0,1,0,0,1.5,0,0,0,20,359.4
1220,靜宜大學                ,生態人文學系(自然組),2,2,0,0,0,0,0,0,0,1.5,22,294.4
1221,靜宜大學                ,生態人文學系(人文組),2,2,0,0,1.5,0,0,0,0,0,22,285.25
1222,靜宜大學                ,大眾傳播學系,2,2,0,0,1.75,0,0,0,0,0,17,326.85
1223,靜宜大學                ,財務工程學系,2,1.5,0,2,0,0,0,0,0,0,8,321.15
1224,靜宜大學                ,應用化學系,2,1,0,0,0,0,0,0,2,0,16,275.6
1225,靜宜大學                ,食品營養學系營養與保健組,2,0,0,0,0,0,0,0,1,2,10,299.2
1226,靜宜大學                ,食品營養系食品與生物技術組,2,0,0,0,0,0,0,0,1,2,10,297
1227,靜宜大學                ,化粧品科學系,2,1,0,0,0,0,0,0,2,0,24,272.45
1230,靜宜大學                ,資料科學暨大數據分析應用系,2,1.5,0,2,0,0,0,0,0,0,15,308.3
1231,靜宜大學                ,企業管理學系,2,2,0,0,2,1,0,0,0,0,47,377.8
1232,靜宜大學                ,國際企業系(國際經營行銷組),1.5,1.5,0,0,1,0,1,0,0,0,14,291.7
1233,靜宜大學                ,國際企業系(國際貿易運籌組),1.5,1.5,0,0,1,1,0,0,0,0,13,282.4
1234,靜宜大學                ,會計學系,2,1.5,0,1.5,1,0,0,0,0,0,32,332.15
1235,靜宜大學                ,觀光事業學系(甲組),2,0,0,0,1,2,2,0,0,0,13,446.3
1236,靜宜大學                ,觀光事業學系(乙組),2,0,0,1,2,2,0,0,0,0,14,405.2
1237,靜宜大學                ,觀光事業學系(丙組),2,1,0,0,2,2,0,0,0,0,12,394.7
1240,靜宜大學                ,財務金融學系(金融管理組),1.5,1.25,0,1,1.5,0,0,0,0,0,17,290.24
1241,靜宜大學                ,財務金融學系(投資管理組),1.5,1,0,1.25,0,1.5,0,0,0,0,16,297.15
1242,靜宜大學                ,資訊管理系(應用軟體開發組),2,1.75,0,2,0,0,0,0,0,0,8,327.19
1243,靜宜大學                ,資訊管理系(行動雲端商務組),2,0,0,2,1,1,0,0,0,0,8,368.7
1244,靜宜大學                ,資訊管理學系(物聯網應用組),2,2,0,1.75,0,0,0,0,0,0,8,322.25
1245,靜宜大學                ,資工系(電子與系統設計組),2,2,0,1.75,0,0,0,0,0,0,6,333.8
1246,靜宜大學                ,資工系(人工智慧與網路組),2,1.5,0,2,0,0,0,0,0,0,6,327.8
1247,靜宜大學                ,資工系(智慧生活與設計組),2,0,0,2,0,0,1.5,0,0,0,5,359.8
1250,靜宜大學                ,資傳工程系(網路與多媒體組),2,1,0,2,0,0,0,0,0,0,6,299.45
1251,靜宜大學                ,資訊傳播工程系(遊戲開發組),2,1,0,2,0,0,0,0,0,0,8,291.5
1252,靜宜大學                ,資訊傳播工程系(動畫設計組),2,0,0,1,0,0,2,0,0,0,7,325
1253,靜宜大學                ,寰宇管理學士學位學程,1.25,2,0,1,0,0,0,0,0,0,24,202.6
1254,靜宜大學                ,寰宇外語教育學士學位學程,1,2,0,0,1,0,0,0,0,0,20,203.9
1255,大同大學                ,機械工程學系電子機械組(甲),2,1.75,2,0,0,0,0,0,0,0,9,306.11
1256,大同大學                ,機械工程學系電子機械組(乙),2,1.75,0,2,0,0,0,0,0,0,7,342.51
1257,大同大學                ,機械工程學系精密機械組(甲),2,1.75,2,0,0,0,0,0,0,0,7,314.7
1260,大同大學                ,機械工程學系精密機械組(乙),2,1.75,0,2,0,0,0,0,0,0,5,342.85
1261,大同大學                ,電機工程學系(甲組),2,1,2,0,0,0,0,0,0,0,16,286.25
1262,大同大學                ,電機工程學系(乙組),2,1,0,0,0,0,0,2,0,0,15,296
1263,大同大學                ,化工與生物科技系(化工組),2,1.75,0,0,0,0,0,0,2,0,17,315.2
1264,大同大學                ,化工與生物科技系(生科組),2,1.75,0,0,0,0,0,0,0,2,17,332.6
1265,大同大學                ,工業設計學系(自然一組),2,2,1,0,0,0,0,0,0,0,7,286.8
1266,大同大學                ,工業設計學系(自然二組),1,1,0,0,0,0,0,2,0,0,3,233.95
1267,大同大學                ,工業設計學系(社會一組),2,2,0,1,0,0,0,0,0,0,15,302.8
1270,大同大學                ,工業設計學系(社會二組),0,2,0,0,2,1,0,0,0,0,15,262
1271,大同大學                ,事業經營學系(甲組),1,2,0,0,1,1,0,0,0,0,21,260.4
1272,大同大學                ,事業經營學系(乙組),1,1.5,0,1.5,0,0,0,0,0,0,20,209.78
1273,大同大學                ,資訊工程學系(甲組),2,1.5,1,0,0,0,0,0,0,0,18,274.33
1274,大同大學                ,資訊工程學系(乙組),2,1.5,0,1,0,0,0,0,0,0,17,286.18
1275,大同大學                ,材料工程學系,2,1,0,2,0,0,0,0,0,0,22,299.9
1276,大同大學                ,資訊經營學系,2,2,0,1.75,0,0,0,0,0,0,17,317.45
1277,大同大學                ,媒體設計學系互動媒體組(一),1.75,2,0,2,0,0,0,0,0,0,15,315.3
1300,大同大學                ,媒體設計學系互動媒體組(二),0,2,0,0,2,1.5,0,0,0,0,13,286.2
1301,大同大學                ,媒體設計學系數位遊戲組(一),1.75,2,0,2,0,0,0,0,0,0,12,325
1302,大同大學                ,媒體設計學系數位遊戲組(二),0,2,0,0,2,1.5,0,0,0,0,10,295.4
1303,大同大學                ,應用外語學系,2,2,0,0,1.75,0,0,0,0,0,25,335.75
1304,輔仁大學                ,中國文學系,2,1.25,0,0,2,0,0,0,0,0,39,360.61
1305,輔仁大學                ,歷史學系,2,1.75,0,0,2,0,0,0,0,0,43,388.91
1306,輔仁大學                ,哲學系,2,2,0,2,1,1,0,0,0,0,45,479.3
1312,輔仁大學                ,應用美術學系,1,1,0,1,1,1,0,0,0,0,24,324.7
1313,輔仁大學                ,景觀設計學系(社會組),1,1.5,0,1,2,2,0,0,0,0,15,506.1
1314,輔仁大學                ,景觀設計學系(自然組),1,1.5,1,0,0,0,0,0,0,2,9,321.1
1315,輔仁大學                ,影像傳播學系,2,2,0,1,1,1,0,0,0,0,17,496
1316,輔仁大學                ,新聞傳播學系,2,2,0,1,1,0,1,0,0,0,30,492.7
1317,輔仁大學                ,廣告傳播學系,1.5,1.5,0,1.5,1,1,0,0,0,0,29,456.78
1320,輔仁大學                ,圖書資訊學系,2,2,0,1,0,0,0,0,0,0,23,336.2
1322,輔仁大學                ,體育學系運動健康管理組,2,2,2,0,0,0,0,0,0,1,20,356.3
1323,輔仁大學                ,教育領導與科技發展學位學程,2,2,0,1,1,1,0,0,0,0,10,467.1
1324,輔仁大學                ,護理學系,1.5,1.5,1,0,0,0,0,0,0,1.25,40,330
1325,輔仁大學                ,公共衛生學系,1.5,1.5,1,0,0,0,0,0,1,1.25,23,370.9
1326,輔仁大學                ,醫學系(自費),0,1,1,0,0,0,0,1,1,1,18,426.45
1327,輔仁大學                ,醫學系(公費),0,1.25,1,0,0,0,0,1,1,1.25,4,463.11
1330,輔仁大學                ,臨床心理學系,1.25,2,1,0,0,0,0,0,0,1.25,19,377
1331,輔仁大學                ,職能治療學系,1.25,2,1,0,0,0,0,1,0,2,18,507
1332,輔仁大學                ,呼吸治療學系,1,1.25,0,0,0,0,0,1,0,1.25,14,315.04
1333,輔仁大學                ,數學系資訊數學組,1.25,1.25,2,0,0,0,0,0,0,0,17,242.23
1334,輔仁大學                ,數學系應用數學組,1.25,1.25,2,0,0,0,0,0,0,0,24,246.83
1335,輔仁大學                ,化學系,0,1.5,1.5,0,0,0,0,0,2,0,20,271.4
1336,輔仁大學                ,資訊工程學系,1,1,1,0,0,0,0,1,1,0,39,291.7
1337,輔仁大學                ,生命科學系,0,2,0,0,0,0,0,0,1.5,2,36,318.8
1340,輔仁大學                ,物理學系物理組,1,0,1,0,0,0,0,2,0,0,22,218
1341,輔仁大學                ,物理學系光電物理組,1,0,1,0,0,0,0,2,0,0,17,222.2
1342,輔仁大學                ,電機工程學系,1,1,1,0,0,0,0,1,0,0,55,228.8
1343,輔仁大學                ,醫學資訊與創新應用學位學程,1,1,1,0,0,0,0,1,1,0,8,276.25
1344,輔仁大學                ,英國語文學系,1,2,0,0,1,0,0,0,0,0,27,305.3
1345,輔仁大學                ,法國語文學系,1.5,1.5,0,0,1,1,0,0,0,0,17,373.08
1346,輔仁大學                ,西班牙語文學系,1.5,1.5,0,0,1,1,0,0,0,0,18,371.93
1347,輔仁大學                ,日本語文學系,1.5,1.5,0,1,1,1,0,0,0,0,41,413.05
1350,輔仁大學                ,義大利語文學系,1.5,1.5,0,0,1,1,0,0,0,0,18,364.5
1351,輔仁大學                ,德語語文學系,1.5,1.5,0,0,1.25,0,0,0,0,0,20,317.78
1352,輔仁大學                ,織品服裝學系織品設計組,2,2,0,1.5,0,0,0,0,0,0,21,349.8
1353,輔仁大學                ,織品服裝學系服飾設計組,2,2,0,1.5,0,0,0,0,0,0,17,360.1
1354,輔仁大學                ,織品服裝學系織品服飾行銷組,2,2,0,1.5,0,0,0,0,0,0,45,356.44
1355,輔仁大學                ,餐旅管理學系,2,2,0,1.5,1,1,0,0,0,0,22,486.2
1356,輔仁大學                ,兒童與家庭學系,2,2,0,1,0,0,0,0,0,0,19,335.3
1357,輔仁大學                ,食品科學系,1,2,1,0,0,0,0,0,2,2,26,475.2
1360,輔仁大學                ,營養科學系,1,2,1,0,0,0,0,0,2,2,21,520.8
1361,輔仁大學                ,法律學系,1,1.5,0,1,1,0,1,0,0,0,38,408.75
1362,輔仁大學                ,財經法律學系,1,1.5,0,1,1,0,1,0,0,0,18,415.28
1363,輔仁大學                ,企業管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,52,464.43
1364,輔仁大學                ,會計學系,1.5,1.5,0,1.5,1,1,0,0,0,0,50,474.23
1365,輔仁大學                ,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,35,399.2
1366,輔仁大學                ,統計資訊學系,1.5,2,0,2,0,0,0,0,0,0,39,395.3
1367,輔仁大學                ,金融與國際企業學系,1.5,2,0,2,0,0,0,0,0,0,41,425.3
1370,輔仁大學                ,社會學系,1.5,1.5,0,1.5,0,0,1,0,0,0,26,381.6
1371,輔仁大學                ,社會工作學系,1.5,1.5,0,1,0,0,0,0,0,0,22,274.35
1372,輔仁大學                ,經濟學系,1,2,0,2,0,0,0,0,0,0,36,365
1373,輔仁大學                ,宗教學系,2,2,0,0,1.5,0,0,0,0,0,8,350.8
1374,輔仁大學                ,心理學系,2,2,1.5,0,0,0,0,0,0,0,16,372.2
1375,國立臺灣海洋大學        ,商船學系,1,1.5,1.5,0,0,0,0,1.5,0,0,13,330.15
1376,國立臺灣海洋大學        ,航運管理學系,1,2,0,1.5,0,0,0,0,0,0,24,342.3
1377,國立臺灣海洋大學        ,運輸科學系A組,1,2,0,2,0,0,0,0,0,0,17,383.1
1400,國立臺灣海洋大學        ,運輸科學系B組,1,2,2,0,0,0,0,0,0,0,13,319
1401,國立臺灣海洋大學        ,輪機工程學系能源應用組,1,1.5,1.5,0,0,0,0,1.5,1,0,12,401.4
1402,國立臺灣海洋大學        ,輪機工程學系動力工程組,1,1.5,1.5,0,0,0,0,1.5,1,0,6,410.6
1403,國立臺灣海洋大學        ,食品科學系食品科學組,1,2,1,0,0,0,0,0,2,2,10,505.3
1404,國立臺灣海洋大學        ,食品科學系生物科技組,1,2,1,0,0,0,0,0,2,2,14,490.5
1405,國立臺灣海洋大學        ,水產養殖學系,1,2,1,0,0,0,0,0,1.5,2,11,440.9
1406,國立臺灣海洋大學        ,生命科學暨生物科技學系,1,1.5,1,0,0,0,0,0,1.5,1.5,16,403.45
1407,國立臺灣海洋大學        ,環境生物與漁業科學學系,1,1.5,1.5,0,0,0,0,0,0,1.25,6,307.88
1410,國立臺灣海洋大學        ,海洋環境資訊系,1,1.5,1.5,0,0,0,0,1.5,1,0,17,375.28
1411,國立臺灣海洋大學        ,機械與機電工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,20,416.43
1412,國立臺灣海洋大學        ,系統工程暨造船學系,1,1.25,1.25,0,0,0,0,1.25,1,0,13,351.9
1413,國立臺灣海洋大學        ,河海工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,14,383.9
1414,國立臺灣海洋大學        ,電機工程學系,1,1,1,0,0,0,0,1,1,0,27,336.55
1415,國立臺灣海洋大學        ,資訊工程學系,1,1,1,0,0,0,0,1,0,0,28,268.63
1416,國立臺灣海洋大學        ,通訊與導航工程學系,1,1.5,1.5,0,0,0,0,1.5,0,0,8,356.4
1417,國立臺灣海洋大學        ,海洋觀光管理學士學位學程,1.5,2,0,1,0,0,0,0,0,0,5,339.74
1420,國立臺灣海洋大學        ,海洋法政學士學位學程,2,2,0,1,0,0,0,0,0,0,11,379.4
1421,國立臺灣海洋大學        ,光電與材料科技學系,1,1.25,1.5,0,0,0,0,1.5,1,0,10,405.05
1422,國立臺灣海洋大學        ,海洋文創設計產業學位學程,1.5,1,0,1,0,0,0,0,0,0,5,255.75
1423,國立臺灣海洋大學        ,海洋生物科技學士學位學程,1,1.5,1,0,0,0,0,0,1.5,1.5,6,389.1
1424,國立臺灣海洋大學        ,海洋工程科技學士學位學程,1,1.5,1.5,0,0,0,0,1.5,1,0,7,400.05
1425,國立臺灣海洋大學        ,海洋經營管理學士學位學程,1,2,0,1,0,0,0,0,0,0,15,294.4
1431,國立高雄師範大學        ,國文學系,1.5,1.25,0,1,1.25,1,0,0,0,0,30,421
1432,國立高雄師範大學        ,英語學系,1.25,2,0,1,1,1,0,0,0,0,58,444
1433,國立高雄師範大學        ,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,22,394.5
1434,國立高雄師範大學        ,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,11,468.38
1435,國立高雄師範大學        ,特殊教育學系,1.25,1.25,0,1,0,0,0,0,0,0,13,256.68
1436,國立高雄師範大學        ,事業經營學系,1.5,2,0,1.75,0,0,0,0,0,0,14,399.9
1440,國立高雄師範大學        ,數學系數學組,1,1.25,2,0,0,0,0,1.25,0,0,19,320.73
1441,國立高雄師範大學        ,數學系應用數學組,1,1.25,2,0,0,0,0,1.25,0,0,16,332.14
1442,國立高雄師範大學        ,物理學系,1,1,1.5,0,0,0,0,2,1,0,25,396.3
1443,國立高雄師範大學        ,化學系,1,2,1.5,0,0,0,0,1,2,0,26,470.7
1444,國立高雄師範大學        ,生物科技系,1,1.25,1,0,0,0,0,0,1,2,21,396.71
1445,國立高雄師範大學        ,工業科教系科教訓練組(自費),1,1.25,1.25,0,0,0,0,1.25,1,0,2,345.34
1446,國立高雄師範大學        ,工業科教系教訓組(公費)臺南,1,1,1,0,0,0,0,1,1,0,1,384.8
1447,國立高雄師範大學        ,工業科教系能源冷凍空調組,1,1.25,1.25,0,0,0,0,1.25,1,0,3,348.69
1450,國立高雄師範大學        ,光電與通訊工程學系,1,1,1,0,0,0,0,1,1,0,19,315.75
1451,國立高雄師範大學        ,工業設計學系,1,1.5,1,0,0,0,0,1.5,1,0,19,358.53
1452,國立高雄師範大學        ,電子工程學系,1,1,1.5,0,0,0,0,1.5,1,0,18,371.4
1453,國立高雄師範大學        ,軟體工程與管理學系,1.25,1.5,1.5,0,0,0,0,1,1,0,14,392.23
1454,國立彰化師範大學        ,輔導與諮商系學校輔導諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,18,525.8
1455,國立彰化師範大學        ,輔導與諮商系社區輔導諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,18,519.14
1456,國立彰化師範大學        ,特殊教育學系,1.5,1.5,0,1,1,1,0,0,0,0,35,421.53
1457,國立彰化師範大學        ,數學系,1,1.25,2,0,0,0,0,1.25,0,0,49,322.1
1460,國立彰化師範大學        ,物理學系物理組,1,1,1.5,0,0,0,0,2,1.5,0,21,436.8
1461,國立彰化師範大學        ,物理學系光電組,1,1,1.5,0,0,0,0,2,1.5,0,16,440.25
1462,國立彰化師範大學        ,生物學系,1,1.75,1,0,0,0,0,0,1.5,2,20,464.53
1463,國立彰化師範大學        ,化學系,1,1.25,1,0,0,0,0,1.25,2,0,19,428.01
1464,國立彰化師範大學        ,英語學系,1.5,2,0,1,1,1,0,0,0,0,29,476.2
1465,國立彰化師範大學        ,國文學系,2,1.5,0,0,1.5,1,0,0,0,0,50,441.9
1467,國立彰化師範大學        ,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,21,395.66
1470,國立彰化師範大學        ,機電工程學系,1,2,2,0,0,0,0,2,1,0,23,500.8
1471,國立彰化師範大學        ,電機工程學系,1,2,2,0,0,0,0,2,1,0,16,521
1472,國立彰化師範大學        ,電子工程學系,1,2,2,0,0,0,0,2,1,0,25,504.5
1473,國立彰化師範大學        ,資訊工程學系,1,1.5,2,0,0,0,0,1.5,0,0,15,390.76
1474,國立彰化師範大學        ,企業管理學系,1,2,0,2,0,0,0,0,0,0,12,392.7
1475,國立彰化師範大學        ,會計學系,1.5,2,0,2,0,0,0,0,0,0,41,429.4
1476,國立彰化師範大學        ,資訊管理學系資訊管理組,1,2,0,2,0,0,0,0,0,0,7,398.8
1477,國立彰化師範大學        ,資訊管理系數位科技與管理組,1,2,2,0,0,0,0,0,0,0,8,339.6
1501,國立彰化師範大學        ,公務與公民教育系公民教育組,1.25,1.25,0,1,1,0,2,0,0,0,10,490.21
1502,國立彰化師範大學        ,公務與公民教育系公共事務組,1.25,1.25,0,1,1,0,2,0,0,0,10,488.09
1503,國立陽明大學            ,醫學系(自費),0,1,1,0,0,0,0,1,1,1,46,439.05
1504,國立陽明大學            ,醫學系(公費),0,1,1,0,0,0,0,1,1,1,10,419.77
1505,國立陽明大學            ,牙醫學系,0,1,1,0,0,0,0,1,1,1,21,428.4
1506,國立陽明大學            ,醫學生物技術暨檢驗學系,0,1.25,1,0,0,0,0,1,1.25,1.25,23,441.48
1507,國立陽明大學            ,生物醫學影像暨放射科學系,0,1,1.25,0,0,0,0,1.25,1.25,1,15,425.68
1510,國立陽明大學            ,物理治療暨輔助科技學系,0,1.25,1,0,0,0,0,1,1,1.25,16,433.44
1511,國立陽明大學            ,護理學系,1,1.5,1,0,0,0,0,0,1,1.5,12,462.98
1512,國立陽明大學            ,生命科學系暨基因科學研究所,0,1.25,1,0,0,0,0,1,1.25,1.5,13,459.71
1513,國立陽明大學            ,生物醫學工程學系,1,1,1,0,0,0,0,1,1,0,17,384.95
1514,國立陽明大學            ,學士班大一大二不分系,0,1.25,1,0,0,0,0,1,1.25,1.5,4,483.51
1515,國立陽明大學            ,藥學系,0,1,1,0,0,0,0,1,1,1,9,416.45
1516,中山醫學大學            ,醫學系,0,1,1,0,0,0,0,1,1,1,50,422.75
1517,中山醫學大學            ,牙醫學系,1,1,1,0,0,0,0,0,1,1.25,50,444.05
1520,中山醫學大學            ,醫學檢驗暨生物技術學系,1,1.5,0,0,0,0,0,0,1.5,1.75,40,421.68
1521,中山醫學大學            ,物理治療學系,1.5,1.5,1,0,0,0,0,1,0,1.5,19,471.7
1522,中山醫學大學            ,職能治療學系,1.25,1.5,0,0,0,0,0,0,0,1,25,296.88
1523,中山醫學大學            ,語言治療與聽力系語言治療組,1.5,2,0,0,0,0,0,1,0,1.5,25,440.1
1524,中山醫學大學            ,語言治療與聽力學系聽力組,1.5,2,0,0,0,0,0,1.5,0,1,27,418.2
1525,中山醫學大學            ,生物醫學科學學系,1,1.5,1,0,0,0,0,0,1.5,2,22,442
1526,中山醫學大學            ,視光學系,0,1,1,0,0,0,0,1,0,1.5,18,263.75
1527,中山醫學大學            ,醫學影像暨放射科學系,0,1,1.5,0,0,0,0,2,1,1,27,392.6
1530,中山醫學大學            ,心理學系,1.5,2,1,0,0,0,0,0,0,0,27,316.4
1531,中山醫學大學            ,營養學系,1,2,1,0,0,0,0,0,2,2,32,517.7
1532,中山醫學大學            ,公共衛生學系,2,2,1,0,0,0,0,0,1.5,1,26,464.3
1533,中山醫學大學            ,醫療產業科技管理學系,1,1.5,0,1.5,0,1,0,0,0,0,35,325.35
1534,中山醫學大學            ,職業安全衛生學系,2,1,1,0,0,0,0,0,1.5,2,26,434.7
1535,中山醫學大學            ,醫學應用化學系,1,1,1.5,0,0,0,0,0,2,0,15,350.7
1536,中山醫學大學            ,健康餐飲暨產業管理學系,2,1,1,0,0,0,0,0,2,2,23,457.25
1537,中山醫學大學            ,醫學資訊學系,1,2,2,0,0,0,0,0,0,0,18,300.6
1540,中山醫學大學            ,醫學社會暨社會工作學系,2,2,0,1,1,1,0,0,0,0,48,418.9
1541,中山醫學大學            ,應用外國語言學系,1.5,2,0,0,1,0,0,0,0,0,16,299.7
1542,中山醫學大學            ,護理學系,1.25,1.5,1,0,0,0,0,0,1,1.25,83,353.67
1543,國立中山大學            ,中國文學系,2,1,0,0,2,2,0,0,0,0,12,543.15
