"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
1550,長庚大學,工商管理學系(社會組),1.25,1.5,0,2,0,0,0,0,0,0,0,16,349.98
1551,長庚大學,工商管理學系(自然組),1.25,1.5,2,0,0,0,0,0,0,0,0,15,259.38
1552,長庚大學,工業設計學系媒體與傳達設計組,1,1.5,0,1,0,0,0,0,0,0,0,10,235.00
1553,長庚大學,工業設計學系產品設計組,1,1.5,1,0,0,0,0,0,0,0,0,7,208.85
1554,長庚大學,資訊管理學系(社會組),1.25,1.5,0,1.5,0,0,0,0,0,0,0,12,300.45
1555,長庚大學,資訊管理學系(自然組),1.25,1.5,1.5,0,0,0,0,0,0,0,0,12,240.75
1556,國立臺中教育大學,教育學系,1.25,1,0,1,1,1,0,0,0,0,0,21,355.20
1557,國立臺中教育大學,幼兒教育學系,1.25,1.25,0,1,1.25,1,0,0,0,0,0,19,372.73
1560,國立臺中教育大學,數學教育學系,1,2,2,0,0,0,0,1,1,0,0,19,344.00
1561,國立臺中教育大學,區域與社會發展學系,1,1,0,0,2,2,2,0,0,0,0,32,598.60
1562,國立臺中教育大學,語文教育學系,2,1.25,0,1,1.25,1,0,0,0,0,0,17,430.10
1563,國立臺中教育大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,24,423.95
1564,國立臺中教育大學,國際企業學系,1.25,1.5,0,1,0,0,1,0,0,0,0,26,348.90
1565,國立臺中教育大學,美術學系,1,1,0,0,1,0,0,0,0,0,2,26,290.50
1566,國立臺中教育大學,音樂學系,1,1,0,0,0,0,0,0,0,0,2,26,173.92
1567,國立臺中教育大學,科學教育與應用學系,2,1,1,0,0,0,0,2,2,0,0,24,396.60
1570,國立臺中教育大學,體育學系,1.5,1.5,2,0,0,0,0,0,0,1,1,14,274.51
1571,國立臺中教育大學,臺灣語文學系,1.5,1.5,0,1,1,1,0,0,0,0,0,34,340.40
1572,國立臺中教育大學,數位內容科技學系,1,2,2,0,0,0,0,1,0,0,0,17,312.30
1573,國立臺中教育大學,資訊工程學系,1,1.75,2,0,0,0,0,1,0,0,0,26,323.23
1574,國立臺中教育大學,英語學系,1,2,0,0,1,1,0,0,0,0,0,33,360.90
1575,國立臺中教育大學,諮商與應用心理學系,2,2,0,1.75,0,0,0,0,0,0,0,34,403.10
1576,國立臺中教育大學,文化創意產業設計與營運學系,2,2,0,1,1.5,0,0,0,0,0,0,24,449.70
1577,國立臺北教育大學,教育經營與管理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,0,30,409.40
1600,國立臺北教育大學,教育學系,1.5,2,0,1.25,1,0,1,0,0,0,0,33,504.65
1601,國立臺北教育大學,心理與諮商學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,34,491.95
1602,國立臺北教育大學,特殊教育學系(男),1.5,2,0,2,0,0,0,0,0,0,0,14,383.40
1603,國立臺北教育大學,特殊教育學系(女),1.5,2,0,2,0,0,0,0,0,0,0,15,411.15
1604,國立臺北教育大學,幼兒與家庭教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,27,430.55
1605,國立臺北教育大學,社會與區域發展學系,1,2,0,1,1.5,1.5,0,0,0,0,0,25,522.30
1606,國立臺北教育大學,兒童英語教育學系(自費),1,2,0,1,1,1,0,0,0,0,0,25,451.30
1607,國立臺北教育大學,兒童英語教育學系(公費),1,2,0,1,1,1,0,0,0,0,0,1,514.00
1610,國立臺北教育大學,文化創意產業經營學系,1.25,1.5,0,1,1,1,1,0,0,0,0,28,519.85
1611,國立臺北教育大學,語文與創作學系語文師資組(自費),2,2,0,1,1,1,0,0,0,0,0,26,500.80
1612,國立臺北教育大學,語文與創作學系語文師資組(公費),2,2,0,1,1,1,0,0,0,0,0,2,590.20
1613,國立臺北教育大學,語文與創作學系文學創作組,2,2,0,0,1,1,0,0,0,0,0,32,440.70
1614,國立臺北教育大學,藝術與造形設計學系藝術組(自費男),1.5,1.5,0,1,0,0,0,0,0,0,2,12,313.15
1615,國立臺北教育大學,藝術與造形設計學系藝術組(自費女),1.5,1.5,0,1,0,0,0,0,0,0,2,20,366.75
1616,國立臺北教育大學,藝術與造形設計學系藝術組(公費)-桃園縣,1.5,1.5,0,1,0,0,0,0,0,0,2,1,413.00
1617,國立臺北教育大學,藝術與造形設計學系藝術組(公費)-雲林縣,1.5,1.5,0,1,0,0,0,0,0,0,2,1,412.65
1620,國立臺北教育大學,藝術與造形設計學系設計組,1.25,1.5,0,2,0,0,0,0,0,0,0,31,363.23
1621,國立臺北教育大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,3,292.88
1622,國立臺北教育大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,1,259.66
1623,國立臺北教育大學,音樂學系-小提琴,1,1,0,0,0,0,0,0,0,0,2,2,314.80
1624,國立臺北教育大學,音樂學系-單簧管,1,1,0,0,0,0,0,0,0,0,2,1,312.68
1625,國立臺北教育大學,音樂學系-中國傳統樂器,1,1,0,0,0,0,0,0,0,0,2,1,266.26
1626,國立臺北教育大學,音樂學系(公費生),1,1,0,0,0,0,0,0,0,0,2,1,331.02
1627,國立臺北教育大學,體育學系(男),1.5,1,1.5,0,0,0,0,0,0,1,2,11,351.20
1630,國立臺北教育大學,體育學系(女),1.5,1,1.5,0,0,0,0,0,0,1,2,11,318.63
1631,國立臺北教育大學,資訊科學系,1,2,2,0,0,0,0,2,0,0,0,20,442.30
1632,國立臺北教育大學,數學暨資訊教育學系數學組(男),1.5,1,2,0,0,0,0,0,0,0,0,10,265.40
1633,國立臺北教育大學,數學暨資訊教育學系數學組(女),1.5,1,2,0,0,0,0,0,0,0,0,10,256.30
1634,國立臺北教育大學,數學暨資訊教育學系資訊組(男),1.5,1,2,0,0,0,0,0,0,0,0,10,264.80
1635,國立臺北教育大學,數學暨資訊教育學系資訊組(女),1.5,1,2,0,0,0,0,0,0,0,0,10,256.15
1636,國立臺北教育大學,數位科技設計學系,1,1.5,1.5,0,0,0,0,1,0,0,0,18,302.85
1637,國立臺北教育大學,自然科學教育學系(男),1.25,1,1,0,0,0,0,1.5,1.5,0,0,13,375.28
1640,國立臺北教育大學,自然科學教育學系(女),1.25,1,1,0,0,0,0,1.5,1.5,0,0,13,358.10
1641,國立臺南大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,52,409.15
1642,國立臺南大學,諮商與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,0,22,391.70
1643,國立臺南大學,特殊教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,29,371.60
1644,國立臺南大學,幼兒教育學系,1.25,1,0,1,1,1,0,0,0,0,0,29,320.35
1645,國立臺南大學,體育學系,2,1,1,0,0,0,0,0,0,2,2,14,359.88
1646,國立臺南大學,國語文學系,1.5,1.25,0,1,1.25,1,0,0,0,0,0,49,375.38
1647,國立臺南大學,英語學系,1.25,2,0,0,1,1,0,0,0,0,0,33,371.90
1650,國立臺南大學,行政管理學系,1.5,1.5,0,1,1,0,1,0,0,0,0,27,428.25
1651,國立臺南大學,文化與自然資源學系,1,1,0,1,2,2,0,0,0,0,0,20,482.00
1652,國立臺南大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,4,241.80
1653,國立臺南大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,3,216.04
1654,國立臺南大學,音樂學系-小提琴,1,1,0,0,0,0,0,0,0,0,2,1,248.62
1655,國立臺南大學,音樂學系-中提琴,1,1,0,0,0,0,0,0,0,0,2,1,205.88
1656,國立臺南大學,音樂學系-大提琴,1,1,0,0,0,0,0,0,0,0,2,1,235.24
1657,國立臺南大學,音樂學系-長笛,1,1,0,0,0,0,0,0,0,0,2,2,264.50
1660,國立臺南大學,音樂學系-擊樂,1,1,0,0,0,0,0,0,0,0,2,1,192.96
1661,國立臺南大學,音樂學系-薩克斯管,1,1,0,0,0,0,0,0,0,0,2,1,243.14
1662,國立臺南大學,視覺藝術與設計學系,2,1,0,0,0,0,0,0,0,0,2,11,304.70
1663,國立臺南大學,戲劇創作與應用學系(男),2,2,0,1,1.5,1,0,0,0,0,0,11,445.30
1664,國立臺南大學,戲劇創作與應用學系(女),2,2,0,1,1.5,1,0,0,0,0,0,11,480.40
1665,國立臺南大學,應用數學系,1,1.5,2,0,0,0,0,1.5,1,0,0,25,357.40
1666,國立臺南大學,數位學習科技學系,1.5,1.75,2,0,0,0,0,0,0,0,0,21,287.65
1667,國立臺南大學,資訊工程學系,1,2,2,0,0,0,0,1.5,1,0,0,19,436.35
1670,國立臺南大學,電機工程學系,1,1,1.25,0,0,0,0,1.25,1.25,0,0,11,347.65
1671,國立臺南大學,材料科學系,1,1,1,0,0,0,0,1.5,1.5,0,0,23,347.15
1672,國立臺南大學,經營與管理學系,1.5,2,0,2,1,1,0,0,0,0,0,26,536.05
1673,國立臺南大學,綠色能源科技學系,1,1,1.5,0,0,0,0,1.5,1.5,0,0,21,354.35
1674,國立臺南大學,生物科技學系,1,1.5,1,0,0,0,0,0,1.5,2,0,23,407.40
1675,國立臺南大學,生態科學與技術學系,1,1.5,1,0,0,0,0,0,1.5,2,0,24,375.95
1676,國立東華大學,應用數學系數學科學組,1,1,1.5,0,0,0,0,1,1,0,0,25,238.70
1677,國立東華大學,應用數學系統計組,1,1,1.5,0,0,0,0,1,1,0,0,21,232.50
1700,國立東華大學,資訊工程學系資工組,1.5,2,2,0,0,0,0,0,0,0,0,28,293.60
1701,國立東華大學,資訊工程學系國際組,1.5,2,2,0,0,0,0,0,0,0,0,4,326.65
1702,國立東華大學,生命科學系,1,1.75,1,0,0,0,0,0,1.5,1.75,0,44,338.18
1703,國立東華大學,物理學系物理組,1,1,1.5,0,0,0,0,2,1,0,0,24,299.20
1704,國立東華大學,物理學系奈米與光電科學組,1,1,1.5,0,0,0,0,2,1,0,0,14,335.70
1705,國立東華大學,化學系,1,1,1,0,0,0,0,1,2,0,0,37,287.30
1706,國立東華大學,電機工程學系,1,1,1,0,0,0,0,1,0,0,0,28,214.90
1707,國立東華大學,材料科學與工程學系,1,1,1,0,0,0,0,1,1,0,0,24,261.60
1710,國立東華大學,光電工程學系,1,1,1,0,0,0,0,1,1,0,0,24,251.60
1711,國立東華大學,自然資源與環境學系,1,1.5,1,0,0,0,0,0,1,1.5,0,34,275.75
1712,國立東華大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,0,27,363.05
1713,國立東華大學,國際企業學系,1.5,2,0,1.75,0,0,0,0,0,0,0,26,352.50
1714,國立東華大學,會計學系,1.5,2,0,2,0,0,0,0,0,0,0,37,369.50
1715,國立東華大學,財務金融學系,1,1.5,0,2,0,0,0,0,0,0,0,32,317.90
1716,國立東華大學,資訊管理學系,1,1.5,0,2,0,0,0,0,0,0,0,29,288.35
1717,國立東華大學,觀光暨休閒遊憩學系,1,2,0,1,1,2,0,0,0,0,0,29,440.00
1720,國立東華大學,管理學院管理科學與財金國際學士學位學程,1,2,0,1.5,0,0,0,0,0,0,0,5,319.80
1721,國立東華大學,華文文學系,2,1,0,0,1,0,0,0,0,0,0,28,245.80
1722,國立東華大學,中國語文學系,2,1.25,0,0,1.25,1,0,0,0,0,0,35,337.08
1723,國立東華大學,英美語文學系,1.5,1.75,0,1,1,1,0,0,0,0,0,30,406.30
1724,國立東華大學,經濟學系,1,1.75,0,2,0,0,0,0,0,0,0,28,315.43
1725,國立東華大學,社會學系,1.25,1.25,0,1,1,0,1.25,0,0,0,0,22,372.58
1726,國立東華大學,歷史學系,1,1.25,0,1,1.5,1,0,0,0,0,0,35,348.70
1727,國立東華大學,臺灣文化學系,1,2,0,1,2,2,0,0,0,0,0,31,460.50
1730,國立東華大學,諮商與臨床心理學系,1.5,1.5,1.5,0,0,0,0,0,0,1,0,23,294.20
1731,國立東華大學,法律學士學位學程,1.5,1.5,0,1,1,0,1.25,0,0,0,0,9,460.85
1732,國立東華大學,公共行政學系,1.5,2,0,1,0,0,1,0,0,0,0,16,359.05
1733,國立東華大學,體育與運動科學系,1,1,1,0,0,0,0,0,0,2,2,13,317.84
1734,國立東華大學,課程設計與潛能開發學系,2,2,0,1,1,0,2,0,0,0,0,25,478.80
1735,國立東華大學,幼兒教育學系,2,2,0,1,1,0,2,0,0,0,0,25,480.50
1736,國立東華大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,0,26,314.73
1737,國立東華大學,教育行政與管理學系,2,2,0,1.5,1,0,1,0,0,0,0,22,452.50
1740,國立東華大學,族群關係與文化學系,2,2,0,0,1,1,2,0,0,0,0,12,485.30
1741,國立東華大學,民族語言與傳播學系,2,2,0,0,1,1,1.5,0,0,0,0,13,448.90
1742,國立東華大學,民族事務與發展學系,1,1,0,0,2,2,2,0,0,0,0,9,534.70
1743,國立東華大學,民族社會工作學士學位學程,1,1,0,0,2,2,2,0,0,0,0,13,536.20
1744,國立東華大學,藝術創意產業學系,2,2,0,0,1,1,0,0,0,0,0,19,379.60
1745,國立東華大學,藝術與設計學系,2,1,0,0,0,0,0,0,0,0,2,18,278.82
1746,國立東華大學,音樂學系-鋼琴,1,1.25,0,0,0,0,0,0,0,0,2,2,215.96
1747,國立東華大學,音樂學系-聲樂,1,1.25,0,0,0,0,0,0,0,0,2,2,208.87
1750,國立東華大學,音樂學系-弦樂,1,1.25,0,0,0,0,0,0,0,0,2,2,237.78
1751,國立東華大學,音樂學系-銅管樂、木管樂,1,1.25,0,0,0,0,0,0,0,0,2,2,227.30
1752,國立東華大學,音樂學系-擊樂,1,1.25,0,0,0,0,0,0,0,0,2,0,-----
1753,臺北市立大學,教育學系,2,2,0,2,1,1,0,0,0,0,0,23,571.60
1754,臺北市立大學,特殊教育學系(自費),2,1.5,0,1.5,0,0,0,0,0,0,0,28,341.50
1755,臺北市立大學,特殊教育學系(公費),2,1.5,0,1.5,0,0,0,0,0,0,0,1,436.40
1756,臺北市立大學,幼兒教育學系(自費),2,2,0,1.5,1,1,0,0,0,0,0,57,504.00
1757,臺北市立大學,幼兒教育學系(公費),2,2,0,1.5,1,1,0,0,0,0,0,5,595.60
1760,臺北市立大學,心理與諮商學系,1.5,1.75,0,1.5,1,1,0,0,0,0,0,32,494.33
1761,臺北市立大學,學習與媒材設計學系,1.5,2,0,2,0,0,0,0,0,0,0,16,404.10
1762,臺北市立大學,中國語文學系,1.5,1,0,1,1,1,0,0,0,0,0,33,383.35
1763,臺北市立大學,英語教學系(自費),1.25,2,0,1,1,1,0,0,0,0,0,16,463.53
1764,臺北市立大學,英語教學系(公費),1.25,2,0,1,1,1,0,0,0,0,0,2,528.78
1765,臺北市立大學,社會暨公共事務學系,1.5,1.5,0,1,1,0,2,0,0,0,0,20,535.05
1766,臺北市立大學,歷史與地理學系,1.5,1,0,1,1.5,1.5,0,0,0,0,0,28,466.20
1767,臺北市立大學,音樂學系(自費),1,1,0,0,0,0,0,0,0,0,2,11,297.80
1770,臺北市立大學,音樂學系(公費),1,1,0,0,0,0,0,0,0,0,2,1,341.52
1771,臺北市立大學,視覺藝術學系(自費),1.5,1.5,0,1,0,0,0,0,0,0,2,27,362.80
1772,臺北市立大學,視覺藝術學系(公費),1.5,1.5,0,1,0,0,0,0,0,0,2,1,451.55
1773,臺北市立大學,數學系,1.25,1,2,0,0,0,0,1,0,0,0,28,284.40
1774,臺北市立大學,資訊科學系,1.25,2,2,0,0,0,0,1,0,0,0,29,364.93
1775,臺北市立大學,應用物理暨化學系,1.25,1,1,0,0,0,0,1.5,1.5,0,0,20,366.63
1776,臺北市立大學,地球環境暨生物資源學系(自費),1.25,1.5,1.25,0,0,0,0,1,1,0,0,21,335.53
1777,臺北市立大學,地球環境暨生物資源學系(公費),1.25,1.5,1.25,0,0,0,0,1,1,0,0,1,485.90
2000,臺北市立大學,體育學系,1,1,1,0,0,0,0,0,0,1,2,7,309.22
2001,臺北市立大學,休閒運動管理學系,1,1,1,0,0,0,0,0,0,1,2,11,286.00
2002,臺北市立大學,運動健康科學系,1.5,2,0,1,0,0,0,0,0,1,0,11,321.10
2003,國立屏東教育大學,教育學系,1.5,1.5,0,1.25,1,0,0,0,0,0,0,42,303.35
2004,國立屏東教育大學,教育心理與輔導學系,1.5,1.5,0,1.25,1,0,0,0,0,0,0,23,340.60
2005,國立屏東教育大學,幼兒教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,65,333.25
2006,國立屏東教育大學,特殊教育學系,1.5,1.25,0,1.25,1,1,0,0,0,0,0,25,345.30
2007,國立屏東教育大學,中國語文學系,2,1.25,0,1,1.5,1,0,0,0,0,0,26,407.63
2010,國立屏東教育大學,社會發展學系,1,1,0,0,1,1,1,0,0,0,0,32,326.00
2011,國立屏東教育大學,英語學系,1,2,0,0,1,0,0,0,0,0,0,24,277.80
2012,國立屏東教育大學,視覺藝術學系,2,1,0,0,2,1,0,0,0,0,2,31,446.10
2013,國立屏東教育大學,文化創意產業學系,2,1,0,0,2,1,0,0,0,0,0,18,390.50
2014,國立屏東教育大學,音樂學系-鋼琴,1.5,1.5,0,0,0,0,0,0,0,0,2,4,254.22
2015,國立屏東教育大學,音樂學系-弦樂,1.5,1.5,0,0,0,0,0,0,0,0,2,3,273.40
2016,國立屏東教育大學,音樂學系-綜合樂器,1.5,1.5,0,0,0,0,0,0,0,0,2,4,263.77
2017,國立屏東教育大學,應用化學系,0,1,1,0,0,0,0,0,1.5,0,0,17,170.40
2020,國立屏東教育大學,應用數學系,1,2,2,0,0,0,0,0,0,0,0,21,233.00
2021,國立屏東教育大學,應用物理系物理組,1,1,2,0,0,0,0,2,1.5,0,0,10,352.00
2022,國立屏東教育大學,應用物理系光電暨材料組,1,1,2,0,0,0,0,2,1.5,0,0,17,348.30
2023,國立屏東教育大學,資訊科學系,1.5,2,2,0,0,0,0,0,0,0,0,32,266.05
2024,國立屏東教育大學,體育學系,2,1.75,0,0,0,0,0,0,0,1,2,5,321.17
2025,國立屏東教育大學,科普傳播學系,1.25,1,1,0,0,0,0,1,1,0,0,9,231.53
2026,國立新竹教育大學,教育與學習科技學系,2,2,0,2,1,1,0,0,0,0,0,52,487.00
2027,國立新竹教育大學,教育與學習科技學系(公費生),2,2,0,2,1,1,0,0,0,0,0,1,657.80
2030,國立新竹教育大學,幼兒教育學系,1.25,1,0,1,1,1,0,0,0,0,0,48,331.88
2031,國立新竹教育大學,幼兒教育學系(公費生),1.25,1,0,1.25,1,1,0,0,0,0,0,2,446.40
2032,國立新竹教育大學,特殊教育學系,2,2,0,1.25,1,1,0,0,0,0,0,25,467.20
2033,國立新竹教育大學,教育心理與諮商學系,1.5,2,0,1.5,0,0,0,0,0,0,0,17,357.05
2034,國立新竹教育大學,體育學系(男),2,1.5,1,0,0,0,0,0,1,1,1.5,13,317.64
2035,國立新竹教育大學,體育學系(女),2,1.5,1,0,0,0,0,0,1,1,1.5,14,273.45
2036,國立新竹教育大學,體育學系(公費生),2,1.5,1,0,0,0,0,0,1,1,2,1,521.20
2037,國立新竹教育大學,中國語文學系,2,1.5,0,1,1,1,0,0,0,0,0,26,425.95
2040,國立新竹教育大學,英語教學系,1.5,2,0,1.5,1,1,0,0,0,0,0,36,479.05
2041,國立新竹教育大學,環境與文化資源學系,1,1,0,0,1.5,1.5,1.5,0,0,0,0,34,467.30
2042,國立新竹教育大學,藝術與設計學系創作組,1.5,1,0,0,1.5,0,0,0,0,0,2,21,366.46
2043,國立新竹教育大學,藝術與設計學系設計組,1.5,1,0,0,1.5,0,0,0,0,0,2,19,371.42
2044,國立新竹教育大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,292.52
2045,國立新竹教育大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,1,236.62
2046,國立新竹教育大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,4,268.38
2047,國立新竹教育大學,音樂學系-銅管樂,1,1,0,0,0,0,0,0,0,0,2,2,264.76
2050,國立新竹教育大學,音樂學系-木管樂,1,1,0,0,0,0,0,0,0,0,2,2,291.68
2051,國立新竹教育大學,音樂學系-理論作曲,1,1,0,0,0,0,0,0,0,0,2,0,-----
2052,國立新竹教育大學,音樂學系-中國傳統樂器,1,1,0,0,0,0,0,0,0,0,2,1,253.08
2053,國立新竹教育大學,應用數學系,1,1,2,0,0,0,0,1.5,1,0,0,32,320.20
2054,國立新竹教育大學,應用科學系生命科學組,1,1.5,1,0,0,0,0,0,1,1.5,0,14,351.45
2055,國立新竹教育大學,應用科學系奈米科學組,1,1,1.5,0,0,0,0,1.5,1.5,0,0,10,368.80
2056,國立臺東大學,教育學系,1.5,1.5,0,1,0,0,0,0,0,0,0,16,216.05
2057,國立臺東大學,文化資源與休閒產業學系,1.5,1,0,0,1,0,0,0,0,0,0,15,204.20
2060,國立臺東大學,幼兒教育學系(師資生),2,2,0,1.75,0,0,0,0,0,0,0,14,297.90
2061,國立臺東大學,幼兒教育學系(非師資生),2,2,0,1.75,0,0,0,0,0,0,0,6,294.30
2062,國立臺東大學,特殊教育學系,1.5,1.5,0,1,0,0,0,0,0,0,0,16,205.85
2063,國立臺東大學,體育學系,2,1.5,0,1,0,0,0,0,0,0,0,10,222.25
2064,國立臺東大學,數位媒體與文教產業學系,2,1.5,0,1,0,0,0,0,0,0,0,14,236.20
2065,國立臺東大學,英美語文學系,1.5,2,0,0,1,1,0,0,0,0,0,18,335.55
2066,國立臺東大學,華語文學系,2,1.5,0,0,1,1,0,0,0,0,0,19,315.85
2067,國立臺東大學,身心整合與運動休閒產業學系,1.5,2,0,0,0,0,0,0,0,1.5,0,12,233.95
2070,國立臺東大學,公共與文化事務學系,2,0,0,0,1.5,1.5,1,0,0,0,0,30,402.60
2071,國立臺東大學,美術產業學系,2,1.75,0,0,0,0,0,0,0,0,2,17,298.45
2072,國立臺東大學,音樂學系,1.5,1.5,0,0,0,0,0,0,0,0,2,11,249.42
2073,國立臺東大學,數學系,1.5,1,2,0,0,0,0,1.5,0,0,0,25,228.25
2074,國立臺東大學,應用科學系化學及奈米科學組,1,1,1.5,0,0,0,0,2,2,0,0,18,306.70
2075,國立臺東大學,應用科學系應用物理組,1,1,2,0,0,0,0,2,1.5,0,0,20,279.20
2076,國立臺東大學,資訊工程學系,2,2,2,0,0,0,0,1,0,0,0,38,297.20
2077,國立臺東大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,0,29,299.75
2100,國立臺東大學,生命科學系,0,1,1,0,0,0,0,0,1,2,0,23,227.20
2101,國立體育大學,體育推廣學系A,2,2,0,1.5,0,0,1,0,0,0,0,14,372.00
2102,國立體育大學,體育推廣學系B,2,1.75,0,0,0,0,0,0,0,0,2,13,308.93
2103,國立體育大學,運動保健學系A,2,2,1,0,0,0,0,0,0,1.75,1,13,327.00
2104,國立體育大學,運動保健學系B,2,2,1,0,0,0,0,0,0,1.75,0,13,339.45
2105,國立體育大學,休閒產業經營學系,2,2,0,1.25,0,0,0,0,0,0,0,17,310.60
2106,國立體育大學,適應體育學系,2,2,0,0,0,0,0,0,0,0,1.75,32,264.74
2107,元智大學,管理學院學士班(主修：企業管理),1,1,0,1,0,0,0,0,0,0,0,44,187.30
2110,元智大學,管理學院學士班(主修：財務金融),1,1,0,1,0,0,0,0,0,0,0,57,195.70
2111,元智大學,管理學院學士班(主修：國際企業),1,1,0,1,0,0,0,0,0,0,0,38,195.00
2112,元智大學,管理學院學士班(主修：會計),1,1,0,1,0,0,0,0,0,0,0,29,194.30
2113,元智大學,管理學院學士班(英語專班),1,1,0,1,0,0,0,0,0,0,0,34,206.10
2114,元智大學,資訊工程學系(資訊應用組),1,1,0,1,0,0,0,0,0,0,0,10,194.40
2115,元智大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,0,62,321.35
2116,元智大學,資訊傳播學系設計組,1,1,0,1,1,0,0,0,0,0,0,18,244.70
2117,元智大學,資訊傳播學系科技組,1,1,0,1,0,0,0,0,0,0,0,19,171.20
2120,元智大學,應用外語學系,1,1.5,0,0,0,1,0,0,0,0,0,30,235.10
2121,元智大學,中國語文學系,1.5,1,0,0,1,0,0,0,0,0,0,29,200.65
2122,元智大學,社會暨政策科學學系,1,1,0,0,0,0,1,0,0,0,0,24,186.60
2123,元智大學,藝術與設計學系,1,1,0,0,1,0,0,0,0,0,0,19,182.90
2124,元智大學,機械工程學系,0,1,2,0,0,0,0,2,0,0,0,72,230.50
2125,元智大學,化學工程與材料科學學系,0,0,1.75,0,0,0,0,2,2,0,0,38,278.65
2126,元智大學,工業工程與管理學系,1,1.25,1.5,0,0,0,0,1,0,0,0,38,197.28
2127,元智大學,資訊工程學系(資訊工程組),1,1,1,0,0,0,0,1,1,0,0,24,272.00
2130,元智大學,資訊工程學系(資訊電子組),1,1,1,0,0,0,0,1,1,0,0,10,268.60
2131,元智大學,電機工程學系,1,1.25,1.5,0,0,0,0,1.5,0,0,0,40,298.63
2132,元智大學,通訊工程學系,1,1,1,0,0,0,0,1,0,0,0,39,196.60
2133,元智大學,光電工程學系,1,1.25,1.5,0,0,0,0,1.5,0,0,0,33,268.93
2134,國立中正大學,中國文學系,2,1.25,0,1,1,1,0,0,0,0,0,32,455.65
2135,國立中正大學,外國語文學系,1,2,0,1,1,1,0,0,0,0,0,24,466.90
2136,國立中正大學,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,0,25,459.65
2137,國立中正大學,哲學系,1.5,2,0,2,1,0,1,0,0,0,0,24,561.95
2140,國立中正大學,社會福利學系,1.5,1.5,0,1,1,0,0,0,0,0,0,30,374.50
2141,國立中正大學,勞工關係學系,1.5,2,0,1,1,0,1.5,0,0,0,0,25,542.00
2142,國立中正大學,政治學系,1,2,0,1,1,0,1.5,0,0,0,0,3,519.20
2143,國立中正大學,傳播學系,1.5,1.5,0,1,1,1,0,0,0,0,0,21,454.05
2144,國立中正大學,經濟學系,1,2,0,2,0,0,0,0,0,0,0,46,404.90
2145,國立中正大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,0,46,408.60
2146,國立中正大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,0,56,434.95
2147,國立中正大學,會計與資訊科技學系,1.5,2,0,2,0,0,0,0,0,0,0,32,438.65
2150,國立中正大學,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,0,22,470.95
2151,國立中正大學,法律學系法制組,1.5,1.5,0,1,1,0,1,0,0,0,0,21,469.05
2152,國立中正大學,財經法律學系,1,1.5,0,1,1,0,1,0,0,0,0,23,441.25
2153,國立中正大學,成人及繼續教育學系,1,1.25,0,1,1,0,1,0,0,0,0,15,400.05
2154,國立中正大學,犯罪防治學系,1.25,1.5,0,1,0,0,1.5,0,0,0,0,19,414.90
2155,國立中正大學,數學系,0,1.25,2,0,0,0,0,1,0,0,0,25,265.53
2156,國立中正大學,物理學系,1,1,1.5,0,0,0,0,1.5,1,0,0,14,387.30
2157,國立中正大學,化學暨生物化學系,1,1.25,1.25,0,0,0,0,1,2,0,0,36,429.15
2160,國立中正大學,地球與環境科學系,0,1,1.5,0,0,0,0,1.5,1.5,0,0,27,346.15
2161,國立中正大學,資訊工程學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,42,376.70
2162,國立中正大學,電機工程學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,29,384.80
2163,國立中正大學,機械工程學系,1,1.5,2,0,0,0,0,2,1,0,0,49,486.25
2164,國立中正大學,化學工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,0,39,378.65
2165,國立中正大學,通訊工程學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,16,374.60
2166,國立中正大學,資訊管理學系,1,2,2,0,0,0,0,1,1,0,0,22,454.70
